,CE_Symbol / PE_Symbol ,CE_entry_time / PE_entry_time,CE_entry_price,PE_entry_price,PE_exit_time,PE_exit_price,CE_exit_time,CE_exit_price,PnL,PnL Cumulative Sum,Equity,Rate Of Return,Drawdown,Month-Year
0,BANKNIFTY20O2224600CE / BANKNIFTY20O2224600PE,2020-10-22 09:20:00,223.15,172.65,2020-10-22 09:22:00,202.65,2020-10-22 15:15:00,0.55,4815.0,148991.25,548991.25,1.2037499999999999,-2685.0,2020-10-22 09:20:00
0,BANKNIFTY20OCT24700CE / BANKNIFTY20OCT24700PE,2020-10-23 09:20:00,475.15,426.55,2020-10-23 09:25:00,456.55,2020-10-23 15:15:00,325.55,2990.000000000002,151981.25,551981.25,0.7475000000000004,0.0,2020-10-23 09:20:00
0,BANKNIFTY20OCT24400CE / BANKNIFTY20OCT24400PE,2020-10-26 09:20:00,404.25,408.05,2020-10-26 11:35:00,408.05,2020-10-26 09:34:00,434.25,-750.0000000000014,151231.25,551231.25,-0.18750000000000033,-750.0,2020-10-26 09:20:00
0,BANKNIFTY20OCT24100CE / BANKNIFTY20OCT24100PE,2020-10-27 09:20:00,312.85,383.1,2020-10-27 09:22:00,413.1,2020-10-27 09:39:00,312.85,-750.0,150481.25,550481.25,-0.1875,-1500.0,2020-10-27 09:20:00
0,BANKNIFTY20OCT24600CE / BANKNIFTY20OCT24600PE,2020-10-28 09:20:00,296.65,298.6,2020-10-28 09:56:00,298.6,2020-10-28 09:25:00,326.65,-750.0,149731.25,549731.25,-0.1875,-2250.0,2020-10-28 09:20:00
0,BANKNIFTY20OCT23900CE / BANKNIFTY20OCT23900PE,2020-10-29 09:20:00,208.8,179.5,2020-10-29 15:15:00,0.15,2020-10-29 09:21:00,238.8,3733.75,153465.0,553465.0,0.9334375,0.0,2020-10-29 09:20:00
0,BANKNIFTY20N0524100CE / BANKNIFTY20N0524100PE,2020-10-30 09:20:00,543.25,599.85,2020-10-30 11:00:00,599.85,2020-10-30 09:21:00,573.25,-750.0000000000028,152715.0,552715.0,-0.18750000000000072,-750.0,2020-10-30 09:20:00
0,BANKNIFTY20N0524200CE / BANKNIFTY20N0524200PE,2020-11-02 09:20:00,427.35,489.55,2020-11-02 09:26:00,489.55,2020-11-02 09:21:00,457.35,-749.9999999999986,151965.0,551965.0,-0.18749999999999967,-1500.0,2020-11-02 09:20:00
0,BANKNIFTY20N0525400CE / BANKNIFTY20N0525400PE,2020-11-03 09:20:00,466.2,463.45,2020-11-03 09:33:00,463.45,2020-11-03 09:31:00,496.2,-750.0,151215.0,551215.0,-0.1875,-2250.0,2020-11-03 09:20:00
0,BANKNIFTY20N0525600CE / BANKNIFTY20N0525600PE,2020-11-04 09:20:00,409.6,417.4,2020-11-04 09:21:00,447.4,2020-11-04 09:42:00,409.6,-750.0,150465.0,550465.0,-0.1875,-3000.0,2020-11-04 09:20:00
0,BANKNIFTY20N0526200CE / BANKNIFTY20N0526200PE,2020-11-05 09:20:00,168.9,182.0,2020-11-05 09:23:00,212.0,2020-11-05 14:23:00,168.9,-750.0000000000007,149715.0,549715.0,-0.18750000000000017,-3750.0,2020-11-05 09:20:00
0,BANKNIFTY20N1226300CE / BANKNIFTY20N1226300PE,2020-11-06 09:20:00,406.35,497.0,2020-11-06 09:26:00,497.0,2020-11-06 09:21:00,436.35,-750.0,148965.0,548965.0,-0.1875,-4500.0,2020-11-06 09:20:00
0,BANKNIFTY20N1227200CE / BANKNIFTY20N1227200PE,2020-11-09 09:20:00,371.65,403.85,2020-11-09 10:42:00,403.85,2020-11-09 09:21:00,401.65,-750.0,148215.0,548215.0,-0.1875,-5250.0,2020-11-09 09:20:00
0,BANKNIFTY20N1228000CE / BANKNIFTY20N1228000PE,2020-11-10 09:20:00,306.25,366.05,2020-11-10 09:22:00,396.05,2020-11-10 09:28:00,306.25,-750.0000000000014,147465.0,547465.0,-0.18750000000000033,-6000.0,2020-11-10 09:20:00
0,BANKNIFTY20N1228700CE / BANKNIFTY20N1228700PE,2020-11-11 09:20:00,338.05,354.5,2020-11-11 10:00:00,354.5,2020-11-11 09:21:00,368.05,-750.0000000000014,146715.0,546715.0,-0.18750000000000033,-6750.0,2020-11-11 09:20:00
0,BANKNIFTY20N1228600CE / BANKNIFTY20N1228600PE,2020-11-12 09:20:00,208.3,177.1,2020-11-12 09:21:00,207.1,2020-11-12 15:15:00,0.2,4452.5,151167.5,551167.5,1.1131250000000001,-2297.5,2020-11-12 09:20:00
0,BANKNIFTY20N1927900CE / BANKNIFTY20N1927900PE,2020-11-13 09:20:00,470.05,501.2,2020-11-13 09:25:00,531.2,2020-11-13 10:16:00,470.05,-750.0000000000014,150417.5,550417.5,-0.18750000000000033,-3047.5,2020-11-13 09:20:00
0,BANKNIFTY20N1928700CE / BANKNIFTY20N1928700PE,2020-11-14 18:20:00,412.05,433.25,2020-11-14 19:00:00,443.3,2020-11-14 19:00:00,367.2,869.9999999999989,151287.5,551287.5,0.21749999999999972,-2177.5,2020-11-14 18:20:00
0,BANKNIFTY20N1928900CE / BANKNIFTY20N1928900PE,2020-11-17 09:20:00,357.45,394.5,2020-11-17 09:23:00,424.5,2020-11-17 09:29:00,357.45,-749.9999999999986,150537.5,550537.5,-0.18749999999999967,-2927.5,2020-11-17 09:20:00
0,BANKNIFTY20N1929300CE / BANKNIFTY20N1929300PE,2020-11-18 09:20:00,293.0,277.6,2020-11-18 09:39:00,277.6,2020-11-18 09:22:00,323.0,-750.0,149787.5,549787.5,-0.1875,-3677.5,2020-11-18 09:20:00
0,BANKNIFTY20N1929400CE / BANKNIFTY20N1929400PE,2020-11-19 09:20:00,140.0,163.2,2020-11-19 13:36:00,163.2,2020-11-19 09:33:00,170.0,-750.0,149037.5,549037.5,-0.1875,-4427.5,2020-11-19 09:20:00
0,BANKNIFTY20NOV29100CE / BANKNIFTY20NOV29100PE,2020-11-20 09:20:00,460.1,520.0,2020-11-20 09:24:00,550.0,2020-11-20 09:42:00,460.1,-750.0,148287.5,548287.5,-0.1875,-5177.5,2020-11-20 09:20:00
0,BANKNIFTY20NOV29300CE / BANKNIFTY20NOV29300PE,2020-11-23 09:20:00,450.95,419.9,2020-11-23 09:40:00,419.9,2020-11-23 09:24:00,480.95,-750.0000000000014,147537.5,547537.5,-0.18750000000000033,-5927.5,2020-11-23 09:20:00
0,BANKNIFTY20NOV29300CE / BANKNIFTY20NOV29300PE,2020-11-24 09:20:00,378.3,365.5,2020-11-24 09:24:00,365.5,2020-11-24 09:24:00,408.3,-750.0000000000014,146787.5,546787.5,-0.18750000000000033,-6677.5,2020-11-24 09:20:00
0,BANKNIFTY20NOV30100CE / BANKNIFTY20NOV30100PE,2020-11-25 09:20:00,279.4,327.2,2020-11-25 10:28:00,327.2,2020-11-25 09:21:00,309.4,-750.0000000000014,146037.5,546037.5,-0.18750000000000033,-7427.5,2020-11-25 09:20:00
0,BANKNIFTY20NOV29200CE / BANKNIFTY20NOV29200PE,2020-11-26 09:20:00,185.25,213.8,2020-11-26 09:21:00,243.8,2020-11-26 09:28:00,185.25,-750.0,145287.5,545287.5,-0.1875,-8177.5,2020-11-26 09:20:00
0,BANKNIFTY20D0329600CE / BANKNIFTY20D0329600PE,2020-11-27 09:20:00,502.05,479.75,2020-11-27 09:25:00,509.75,2020-11-27 12:00:00,502.05,-750.0000000000014,144537.5,544537.5,-0.18750000000000033,-8927.5,2020-11-27 09:20:00
0,BANKNIFTY20D0329500CE / BANKNIFTY20D0329500PE,2020-12-01 09:20:00,439.0,407.2,2020-12-01 15:15:00,215.0,2020-12-01 09:30:00,469.0,4055.000000000001,148592.5,548592.5,1.0137500000000002,-4872.5,2020-12-01 09:20:00
0,BANKNIFTY20D0329700CE / BANKNIFTY20D0329700PE,2020-12-02 09:20:00,332.95,307.2,2020-12-02 09:26:00,307.2,2020-12-02 09:21:00,362.95,-750.0,147842.5,547842.5,-0.1875,-5622.5,2020-12-02 09:20:00
0,BANKNIFTY20D0329600CE / BANKNIFTY20D0329600PE,2020-12-03 09:20:00,169.4,172.9,2020-12-03 09:28:00,202.9,2020-12-03 09:47:00,169.4,-750.0,147092.5,547092.5,-0.1875,-6372.5,2020-12-03 09:20:00
0,BANKNIFTY20D1029600CE / BANKNIFTY20D1029600PE,2020-12-04 09:20:00,430.5,450.3,2020-12-04 12:56:00,450.3,2020-12-04 09:42:00,460.5,-750.0000000000014,146342.5,546342.5,-0.18750000000000033,-7122.5,2020-12-04 09:20:00
0,BANKNIFTY20D1030100CE / BANKNIFTY20D1030100PE,2020-12-07 09:20:00,381.15,388.5,2020-12-07 09:25:00,418.5,2020-12-07 09:37:00,381.15,-750.0,145592.5,545592.5,-0.1875,-7872.5,2020-12-07 09:20:00
0,BANKNIFTY20D1030200CE / BANKNIFTY20D1030200PE,2020-12-08 09:20:00,312.25,370.4,2020-12-08 11:05:00,370.4,2020-12-08 09:28:00,342.25,-750.0,144842.5,544842.5,-0.1875,-8622.5,2020-12-08 09:20:00
0,BANKNIFTY20D1030400CE / BANKNIFTY20D1030400PE,2020-12-09 09:20:00,246.4,271.8,2020-12-09 15:15:00,82.75,2020-12-09 11:46:00,276.4,3976.250000000002,148818.75,548818.75,0.9940625000000005,-4646.25,2020-12-09 09:20:00
0,BANKNIFTY20D1030600CE / BANKNIFTY20D1030600PE,2020-12-10 09:20:00,130.4,182.15,2020-12-10 09:29:00,212.15,2020-12-10 15:15:00,0.3,2502.5,151321.25,551321.25,0.625625,-2143.75,2020-12-10 09:20:00
0,BANKNIFTY20D1730600CE / BANKNIFTY20D1730600PE,2020-12-11 09:20:00,438.25,403.55,2020-12-11 11:20:00,403.55,2020-12-11 09:26:00,468.25,-750.0000000000014,150571.25,550571.25,-0.18750000000000033,-2893.75,2020-12-11 09:20:00
0,BANKNIFTY20D1730800CE / BANKNIFTY20D1730800PE,2020-12-14 09:20:00,359.2,349.15,2020-12-14 09:32:00,379.15,2020-12-14 09:38:00,359.2,-750.0000000000014,149821.25,549821.25,-0.18750000000000033,-3643.75,2020-12-14 09:20:00
0,BANKNIFTY20D1730600CE / BANKNIFTY20D1730600PE,2020-12-15 09:20:00,316.35,317.25,2020-12-15 09:55:00,347.25,2020-12-15 14:01:00,316.35,-750.0,149071.25,549071.25,-0.1875,-4393.75,2020-12-15 09:20:00
0,BANKNIFTY20D1730800CE / BANKNIFTY20D1730800PE,2020-12-16 09:20:00,256.35,222.5,2020-12-16 12:30:00,252.5,2020-12-16 15:15:00,165.2,1528.750000000001,150600.0,550600.0,0.38218750000000024,-2865.0,2020-12-16 09:20:00
0,BANKNIFTY20D1730700CE / BANKNIFTY20D1730700PE,2020-12-17 09:20:00,132.45,164.9,2020-12-17 15:15:00,0.4,2020-12-17 09:46:00,162.45,3362.500000000001,153962.5,553962.5,0.8406250000000002,0.0,2020-12-17 09:20:00
0,BANKNIFTY20D2430700CE / BANKNIFTY20D2430700PE,2020-12-18 09:20:00,389.35,364.0,2020-12-18 09:31:00,394.0,2020-12-18 14:43:00,389.35,-750.0,153212.5,553212.5,-0.1875,-750.0,2020-12-18 09:20:00
0,BANKNIFTY20D2430300CE / BANKNIFTY20D2430300PE,2020-12-21 09:20:00,351.95,324.45,2020-12-21 12:55:00,324.45,2020-12-21 09:48:00,381.95,-750.0,152462.5,552462.5,-0.1875,-1500.0,2020-12-21 09:20:00
0,BANKNIFTY20D2429600CE / BANKNIFTY20D2429600PE,2020-12-22 09:20:00,349.0,388.9,2020-12-22 09:25:00,388.9,2020-12-22 09:21:00,379.0,-750.0,151712.5,551712.5,-0.1875,-2250.0,2020-12-22 09:20:00
0,BANKNIFTY20D2429600CE / BANKNIFTY20D2429600PE,2020-12-23 09:20:00,226.25,248.25,2020-12-23 09:30:00,278.25,2020-12-23 09:40:00,226.25,-750.0,150962.5,550962.5,-0.1875,-3000.0,2020-12-23 09:20:00
0,BANKNIFTY20D2430100CE / BANKNIFTY20D2430100PE,2020-12-24 09:20:00,140.6,112.8,2020-12-24 09:21:00,112.8,2020-12-24 09:21:00,170.6,-750.0000000000003,150212.5,550212.5,-0.18750000000000008,-3750.0,2020-12-24 09:20:00
0,BANKNIFTY20DEC30700CE / BANKNIFTY20DEC30700PE,2020-12-28 09:20:00,347.3,318.4,2020-12-28 15:15:00,206.25,2020-12-28 09:27:00,377.3,2053.750000000001,152266.25,552266.25,0.5134375000000002,-1696.25,2020-12-28 09:20:00
0,BANKNIFTY20DEC31200CE / BANKNIFTY20DEC31200PE,2020-12-29 09:20:00,334.45,253.8,2020-12-29 10:46:00,283.8,2020-12-29 13:09:00,334.45,-750.0,151516.25,551516.25,-0.1875,-2446.25,2020-12-29 09:20:00
0,BANKNIFTY20DEC31300CE / BANKNIFTY20DEC31300PE,2020-12-30 09:20:00,264.5,247.85,2020-12-30 09:22:00,277.85,2020-12-30 15:15:00,204.75,743.75,152260.0,552260.0,0.18593749999999998,-1702.5,2020-12-30 09:20:00
0,BANKNIFTY20DEC31200CE / BANKNIFTY20DEC31200PE,2020-12-31 09:20:00,145.95,164.1,2020-12-31 15:15:00,0.85,2020-12-31 09:21:00,175.95,3331.249999999999,155591.25,555591.25,0.8328124999999997,0.0,2020-12-31 09:20:00
0,BANKNIFTY2110731300CE / BANKNIFTY2110731300PE,2021-01-01 09:20:00,440.1,392.4,2021-01-01 15:15:00,373.0,2021-01-01 15:15:00,357.0,2562.5,158153.75,558153.75,0.640625,0.0,2021-01-01 09:20:00
0,BANKNIFTY2110731400CE / BANKNIFTY2110731400PE,2021-01-04 09:20:00,365.9,269.45,2021-01-04 09:26:00,299.45,2021-01-04 09:28:00,365.9,-750.0000000000014,157403.75,557403.75,-0.18750000000000033,-750.0,2021-01-04 09:20:00
0,BANKNIFTY2110731000CE / BANKNIFTY2110731000PE,2021-01-05 09:20:00,286.15,278.75,2021-01-05 15:15:00,70.15,2021-01-05 09:26:00,316.15,4465.0,161868.75,561868.75,1.11625,0.0,2021-01-05 09:20:00
0,BANKNIFTY2110731800CE / BANKNIFTY2110731800PE,2021-01-06 09:20:00,258.85,198.05,2021-01-06 09:30:00,228.05,2021-01-06 09:32:00,258.85,-750.0,161118.75,561118.75,-0.1875,-750.0,2021-01-06 09:20:00
0,BANKNIFTY2110732100CE / BANKNIFTY2110732100PE,2021-01-07 09:20:00,118.55,134.5,2021-01-07 09:53:00,164.5,2021-01-07 12:44:00,118.55,-750.0,160368.75,560368.75,-0.1875,-1500.0,2021-01-07 09:20:00
0,BANKNIFTY2111432200CE / BANKNIFTY2111432200PE,2021-01-08 09:20:00,372.7,366.45,2021-01-08 09:23:00,396.45,2021-01-08 10:13:00,372.7,-750.0,159618.75,559618.75,-0.1875,-2250.0,2021-01-08 09:20:00
0,BANKNIFTY2111432100CE / BANKNIFTY2111432100PE,2021-01-11 09:20:00,359.5,365.9,2021-01-11 10:11:00,365.9,2021-01-11 09:28:00,389.5,-750.0,158868.75,558868.75,-0.1875,-3000.0,2021-01-11 09:20:00
0,BANKNIFTY2111431800CE / BANKNIFTY2111431800PE,2021-01-12 09:20:00,319.25,310.25,2021-01-12 15:15:00,91.5,2021-01-12 09:29:00,349.25,4718.75,163587.5,563587.5,1.1796875,0.0,2021-01-12 09:20:00
0,BANKNIFTY2111432500CE / BANKNIFTY2111432500PE,2021-01-13 09:20:00,217.95,237.4,2021-01-13 10:36:00,237.4,2021-01-13 09:30:00,247.95,-749.9999999999993,162837.5,562837.5,-0.18749999999999983,-750.0,2021-01-13 09:20:00
0,BANKNIFTY2111432600CE / BANKNIFTY2111432600PE,2021-01-14 09:20:00,128.0,110.45,2021-01-14 09:30:00,110.45,2021-01-14 09:21:00,158.0,-750.0000000000003,162087.5,562087.5,-0.18750000000000008,-1500.0,2021-01-14 09:20:00
0,BANKNIFTY2112132500CE / BANKNIFTY2112132500PE,2021-01-15 09:20:00,413.2,408.95,2021-01-15 09:31:00,438.95,2021-01-15 15:15:00,306.55,1916.249999999998,164003.75,564003.75,0.47906249999999945,0.0,2021-01-15 09:20:00
0,BANKNIFTY2112132400CE / BANKNIFTY2112132400PE,2021-01-18 09:20:00,374.7,429.25,2021-01-18 09:29:00,459.25,2021-01-18 09:45:00,374.7,-749.9999999999986,163253.75,563253.75,-0.18749999999999967,-750.0,2021-01-18 09:20:00
0,BANKNIFTY2112132000CE / BANKNIFTY2112132000PE,2021-01-19 09:20:00,348.0,308.9,2021-01-19 09:22:00,338.9,2021-01-19 09:24:00,348.0,-750.0,162503.75,562503.75,-0.1875,-1500.0,2021-01-19 09:20:00
0,BANKNIFTY2112132400CE / BANKNIFTY2112132400PE,2021-01-20 09:20:00,236.95,195.7,2021-01-20 09:34:00,225.7,2021-01-20 09:43:00,236.95,-750.0,161753.75,561753.75,-0.1875,-2250.0,2021-01-20 09:20:00
0,BANKNIFTY2112132700CE / BANKNIFTY2112132700PE,2021-01-21 09:20:00,109.0,105.95,2021-01-21 14:13:00,105.95,2021-01-21 12:24:00,139.0,-750.0000000000003,161003.75,561003.75,-0.18750000000000008,-3000.0,2021-01-21 09:20:00
0,BANKNIFTY21JAN32000CE / BANKNIFTY21JAN32000PE,2021-01-22 09:20:00,431.7,362.55,2021-01-22 09:21:00,392.55,2021-01-22 09:24:00,431.7,-750.0,160253.75,560253.75,-0.1875,-3750.0,2021-01-22 09:20:00
0,BANKNIFTY21JAN31500CE / BANKNIFTY21JAN31500PE,2021-01-25 09:20:00,375.85,331.45,2021-01-25 09:28:00,361.45,2021-01-25 09:30:00,375.85,-750.0000000000014,159503.75,559503.75,-0.18750000000000033,-4500.0,2021-01-25 09:20:00
0,BANKNIFTY21JAN31200CE / BANKNIFTY21JAN31200PE,2021-01-27 09:20:00,253.8,318.05,2021-01-27 09:21:00,348.05,2021-01-27 09:27:00,253.8,-750.0,158753.75,558753.75,-0.1875,-5250.0,2021-01-27 09:20:00
0,BANKNIFTY21JAN29900CE / BANKNIFTY21JAN29900PE,2021-01-28 09:20:00,171.4,211.8,2021-01-28 09:21:00,241.8,2021-01-28 09:28:00,171.4,-749.9999999999993,158003.75,558003.75,-0.18749999999999983,-6000.0,2021-01-28 09:20:00
0,BANKNIFTY2120430600CE / BANKNIFTY2120430600PE,2021-01-29 09:20:00,652.6,600.8,2021-01-29 09:22:00,600.8,2021-01-29 09:21:00,682.6,-749.9999999999972,157253.75,557253.75,-0.1874999999999993,-6750.0,2021-01-29 09:20:00
0,BANKNIFTY2120431000CE / BANKNIFTY2120431000PE,2021-02-01 09:20:00,586.9,628.85,2021-02-01 09:31:00,628.85,2021-02-01 09:23:00,616.9,-750.0,156503.75,556503.75,-0.1875,-7500.0,2021-02-01 09:20:00
0,BANKNIFTY2120433900CE / BANKNIFTY2120433900PE,2021-02-02 09:20:00,490.8,480.1,2021-02-02 10:28:00,480.1,2021-02-02 09:21:00,520.8,-749.9999999999972,155753.75,555753.75,-0.1874999999999993,-8250.0,2021-02-02 09:20:00
0,BANKNIFTY2120434100CE / BANKNIFTY2120434100PE,2021-02-03 09:20:00,403.15,421.75,2021-02-03 15:15:00,84.95,2021-02-03 09:21:00,433.15,7670.0,163423.75,563423.75,1.9175000000000002,-580.0,2021-02-03 09:20:00
0,BANKNIFTY2120434400CE / BANKNIFTY2120434400PE,2021-02-04 09:20:00,224.35,188.1,2021-02-04 09:25:00,188.1,2021-02-04 09:21:00,254.35,-750.0,162673.75,562673.75,-0.1875,-1330.0,2021-02-04 09:20:00
0,BANKNIFTY2121136000CE / BANKNIFTY2121136000PE,2021-02-05 09:20:00,619.0,784.2,2021-02-05 10:55:00,784.2,2021-02-05 09:21:00,649.0,-750.0,161923.75,561923.75,-0.1875,-2080.0,2021-02-05 09:20:00
0,BANKNIFTY2121136300CE / BANKNIFTY2121136300PE,2021-02-08 09:20:00,620.95,622.35,2021-02-08 09:34:00,622.35,2021-02-08 09:21:00,650.95,-749.9999999999972,161173.75,561173.75,-0.1874999999999993,-2830.0,2021-02-08 09:20:00
0,BANKNIFTY2121135900CE / BANKNIFTY2121135900PE,2021-02-09 09:20:00,455.6,484.6,2021-02-09 09:21:00,514.6,2021-02-09 10:28:00,455.6,-750.0,160423.75,560423.75,-0.1875,-3580.0,2021-02-09 09:20:00
0,BANKNIFTY2121136200CE / BANKNIFTY2121136200PE,2021-02-10 09:20:00,331.65,397.2,2021-02-10 09:21:00,427.2,2021-02-10 15:15:00,107.65,4849.999999999998,165273.75,565273.75,1.2124999999999995,0.0,2021-02-10 09:20:00
0,BANKNIFTY2121135800CE / BANKNIFTY2121135800PE,2021-02-11 09:20:00,194.15,249.3,2021-02-11 13:02:00,249.3,2021-02-11 09:21:00,224.15,-749.9999999999993,164523.75,564523.75,-0.18749999999999983,-750.0,2021-02-11 09:20:00
0,BANKNIFTY2121835900CE / BANKNIFTY2121835900PE,2021-02-12 09:20:00,519.65,535.2,2021-02-12 09:22:00,565.2,2021-02-12 10:38:00,519.65,-750.0000000000028,163773.75,563773.75,-0.18750000000000072,-1500.0,2021-02-12 09:20:00
0,BANKNIFTY2121836600CE / BANKNIFTY2121836600PE,2021-02-15 09:20:00,410.65,415.1,2021-02-15 15:15:00,209.8,2021-02-15 09:21:00,440.65,4382.5,168156.25,568156.25,1.095625,0.0,2021-02-15 09:20:00
0,BANKNIFTY2121837600CE / BANKNIFTY2121837600PE,2021-02-16 09:20:00,511.75,435.55,2021-02-16 09:51:00,465.55,2021-02-16 15:15:00,196.0,7143.749999999998,175300.0,575300.0,1.7859374999999997,0.0,2021-02-16 09:20:00
0,BANKNIFTY2121836900CE / BANKNIFTY2121836900PE,2021-02-17 09:20:00,347.15,291.8,2021-02-17 09:31:00,291.8,2021-02-17 09:26:00,377.15,-749.9999999999986,174550.0,574550.0,-0.18749999999999967,-750.0,2021-02-17 09:20:00
0,BANKNIFTY2121837000CE / BANKNIFTY2121837000PE,2021-02-18 09:20:00,167.5,210.4,2021-02-18 09:25:00,240.4,2021-02-18 15:15:00,0.25,3431.249999999999,177981.25,577981.25,0.8578124999999998,0.0,2021-02-18 09:20:00
0,BANKNIFTY21FEB36300CE / BANKNIFTY21FEB36300PE,2021-02-19 09:20:00,498.25,566.5,2021-02-19 09:26:00,596.5,2021-02-19 09:37:00,498.25,-750.0,177231.25,577231.25,-0.1875,-750.0,2021-02-19 09:20:00
0,BANKNIFTY21FEB35800CE / BANKNIFTY21FEB35800PE,2021-02-22 09:20:00,446.65,473.55,2021-02-22 09:21:00,503.55,2021-02-22 09:26:00,446.65,-749.9999999999986,176481.25,576481.25,-0.18749999999999967,-1500.0,2021-02-22 09:20:00
0,BANKNIFTY21FEB35300CE / BANKNIFTY21FEB35300PE,2021-02-23 09:20:00,410.75,412.75,2021-02-23 09:41:00,412.75,2021-02-23 09:21:00,440.75,-750.0,175731.25,575731.25,-0.1875,-2250.0,2021-02-23 09:20:00
0,BANKNIFTY21FEB35300CE / BANKNIFTY21FEB35300PE,2021-02-24 09:20:00,278.8,341.0,2021-02-24 16:25:00,341.0,2021-02-24 09:27:00,308.8,-750.0000000000014,174981.25,574981.25,-0.18750000000000033,-3000.0,2021-02-24 09:20:00
0,BANKNIFTY21FEB37100CE / BANKNIFTY21FEB37100PE,2021-02-25 09:20:00,241.3,307.7,2021-02-25 10:10:00,307.7,2021-02-25 09:21:00,271.3,-750.0,174231.25,574231.25,-0.1875,-3750.0,2021-02-25 09:20:00
0,BANKNIFTY2130435500CE / BANKNIFTY2130435500PE,2021-02-26 09:20:00,688.2,687.05,2021-02-26 10:17:00,687.05,2021-02-26 09:21:00,718.2,-750.0,173481.25,573481.25,-0.1875,-4500.0,2021-02-26 09:20:00
0,BANKNIFTY2130435300CE / BANKNIFTY2130435300PE,2021-03-01 09:20:00,565.85,624.8,2021-03-01 09:23:00,624.8,2021-03-01 09:21:00,595.85,-749.9999999999972,172731.25,572731.25,-0.1874999999999993,-5250.0,2021-03-01 09:20:00
0,BANKNIFTY2130435600CE / BANKNIFTY2130435600PE,2021-03-02 09:20:00,434.4,496.25,2021-03-02 09:42:00,496.25,2021-03-02 09:21:00,464.4,-750.0,171981.25,571981.25,-0.1875,-6000.0,2021-03-02 09:20:00
0,BANKNIFTY2130435700CE / BANKNIFTY2130435700PE,2021-03-03 09:20:00,349.7,289.35,2021-03-03 09:28:00,289.35,2021-03-03 09:21:00,379.7,-750.0000000000014,171231.25,571231.25,-0.18750000000000033,-6750.0,2021-03-03 09:20:00
0,BANKNIFTY2130435700CE / BANKNIFTY2130435700PE,2021-03-04 09:20:00,195.2,224.1,2021-03-04 09:30:00,224.1,2021-03-04 09:21:00,225.2,-750.0000000000007,170481.25,570481.25,-0.18750000000000017,-7500.0,2021-03-04 09:20:00
0,BANKNIFTY2131035300CE / BANKNIFTY2131035300PE,2021-03-05 09:20:00,670.2,687.25,2021-03-05 09:21:00,717.25,2021-03-05 09:23:00,670.2,-750.0,169731.25,569731.25,-0.1875,-8250.0,2021-03-05 09:20:00
0,BANKNIFTY2131035600CE / BANKNIFTY2131035600PE,2021-03-08 09:20:00,513.75,548.1,2021-03-08 09:21:00,578.1,2021-03-08 09:24:00,513.75,-750.0000000000028,168981.25,568981.25,-0.18750000000000072,-9000.0,2021-03-08 09:20:00
0,BANKNIFTY2131035800CE / BANKNIFTY2131035800PE,2021-03-09 09:20:00,342.7,348.6,2021-03-09 09:27:00,348.6,2021-03-09 09:25:00,372.7,-750.0000000000014,168231.25,568231.25,-0.18750000000000033,-9750.0,2021-03-09 09:20:00
0,BANKNIFTY2131036100CE / BANKNIFTY2131036100PE,2021-03-10 09:20:00,215.7,166.6,2021-03-10 09:24:00,196.6,2021-03-10 15:15:00,0.4,4632.5,172863.75,572863.75,1.1581249999999998,-5117.5,2021-03-10 09:20:00
0,BANKNIFTY2131836400CE / BANKNIFTY2131836400PE,2021-03-12 09:20:00,581.55,544.35,2021-03-12 09:31:00,574.35,2021-03-12 09:32:00,581.55,-749.9999999999972,172113.75,572113.75,-0.1874999999999993,-5867.5,2021-03-12 09:20:00
0,BANKNIFTY2131835300CE / BANKNIFTY2131835300PE,2021-03-15 09:20:00,533.3,546.75,2021-03-15 09:21:00,576.75,2021-03-15 15:15:00,438.0,1632.4999999999989,173746.25,573746.25,0.40812499999999974,-4235.0,2021-03-15 09:20:00
0,BANKNIFTY2131835100CE / BANKNIFTY2131835100PE,2021-03-16 09:20:00,460.6,418.1,2021-03-16 09:21:00,448.1,2021-03-16 09:25:00,460.6,-750.0,172996.25,572996.25,-0.1875,-4985.0,2021-03-16 09:20:00
0,BANKNIFTY2131834700CE / BANKNIFTY2131834700PE,2021-03-17 09:20:00,377.55,364.1,2021-03-17 09:27:00,364.1,2021-03-17 09:23:00,407.55,-749.9999999999986,172246.25,572246.25,-0.18749999999999967,-5735.0,2021-03-17 09:20:00
0,BANKNIFTY2131834600CE / BANKNIFTY2131834600PE,2021-03-18 09:20:00,253.7,301.0,2021-03-18 09:21:00,301.0,2021-03-18 09:21:00,283.7,-749.9999999999986,171496.25,571496.25,-0.18749999999999967,-6485.0,2021-03-18 09:20:00
0,BANKNIFTY21MAR33600CE / BANKNIFTY21MAR33600PE,2021-03-19 09:20:00,679.05,681.15,2021-03-19 09:26:00,681.15,2021-03-19 09:22:00,709.05,-750.0000000000028,170746.25,570746.25,-0.18750000000000072,-7235.0,2021-03-19 09:20:00
0,BANKNIFTY21MAR33900CE / BANKNIFTY21MAR33900PE,2021-03-22 09:20:00,553.5,585.15,2021-03-22 09:24:00,585.15,2021-03-22 09:21:00,583.5,-749.9999999999972,169996.25,569996.25,-0.1874999999999993,-7985.0,2021-03-22 09:20:00
